system:index,date,system:time_start,val,.geo
20230528113000,2023/5/28-11:30:0,1.6852734E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528120000,2023/5/28-12:0:0,1.6852752E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528123000,2023/5/28-12:30:0,1.685277E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528130000,2023/5/28-13:0:0,1.6852788E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528133000,2023/5/28-13:30:0,1.6852806E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528140000,2023/5/28-14:0:0,1.6852824E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528143000,2023/5/28-14:30:0,1.6852842E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528150000,2023/5/28-15:0:0,1.685286E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528153000,2023/5/28-15:30:0,1.6852878E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528160000,2023/5/28-16:0:0,1.6852896E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528163000,2023/5/28-16:30:0,1.6852914E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528170000,2023/5/28-17:0:0,1.6852932E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528173000,2023/5/28-17:30:0,1.685295E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528180000,2023/5/28-18:0:0,1.6852968E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528183000,2023/5/28-18:30:0,1.6852986E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528190000,2023/5/28-19:0:0,1.6853004E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528193000,2023/5/28-19:30:0,1.6853022E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528200000,2023/5/28-20:0:0,1.685304E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528203000,2023/5/28-20:30:0,1.6853058E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528210000,2023/5/28-21:0:0,1.6853076E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528213000,2023/5/28-21:30:0,1.6853094E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528220000,2023/5/28-22:0:0,1.6853112E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528223000,2023/5/28-22:30:0,1.685313E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528230000,2023/5/28-23:0:0,1.6853148E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528233000,2023/5/28-23:30:0,1.6853166E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529000000,2023/5/29-0:0:0,1.6853184E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529003000,2023/5/29-0:30:0,1.6853202E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529010000,2023/5/29-1:0:0,1.685322E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529013000,2023/5/29-1:30:0,1.6853238E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529020000,2023/5/29-2:0:0,1.6853256E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529023000,2023/5/29-2:30:0,1.6853274E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529030000,2023/5/29-3:0:0,1.6853292E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529033000,2023/5/29-3:30:0,1.685331E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529040000,2023/5/29-4:0:0,1.6853328E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529043000,2023/5/29-4:30:0,1.6853346E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529050000,2023/5/29-5:0:0,1.6853364E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529053000,2023/5/29-5:30:0,1.6853382E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529060000,2023/5/29-6:0:0,1.68534E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529063000,2023/5/29-6:30:0,1.6853418E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529070000,2023/5/29-7:0:0,1.6853436E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529073000,2023/5/29-7:30:0,1.6853454E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529080000,2023/5/29-8:0:0,1.6853472E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529083000,2023/5/29-8:30:0,1.685349E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529090000,2023/5/29-9:0:0,1.6853508E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529093000,2023/5/29-9:30:0,1.6853526E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529100000,2023/5/29-10:0:0,1.6853544E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529103000,2023/5/29-10:30:0,1.6853562E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529110000,2023/5/29-11:0:0,1.685358E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529113000,2023/5/29-11:30:0,1.6853598E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529120000,2023/5/29-12:0:0,1.6853616E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529123000,2023/5/29-12:30:0,1.6853634E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529130000,2023/5/29-13:0:0,1.6853652E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529133000,2023/5/29-13:30:0,1.685367E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529140000,2023/5/29-14:0:0,1.6853688E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529143000,2023/5/29-14:30:0,1.6853706E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529150000,2023/5/29-15:0:0,1.6853724E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529153000,2023/5/29-15:30:0,1.6853742E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529160000,2023/5/29-16:0:0,1.685376E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529163000,2023/5/29-16:30:0,1.6853778E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529170000,2023/5/29-17:0:0,1.6853796E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529173000,2023/5/29-17:30:0,1.6853814E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529180000,2023/5/29-18:0:0,1.6853832E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529183000,2023/5/29-18:30:0,1.685385E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529190000,2023/5/29-19:0:0,1.6853868E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529193000,2023/5/29-19:30:0,1.6853886E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529200000,2023/5/29-20:0:0,1.6853904E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529203000,2023/5/29-20:30:0,1.6853922E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529210000,2023/5/29-21:0:0,1.685394E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529213000,2023/5/29-21:30:0,1.6853958E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529220000,2023/5/29-22:0:0,1.6853976E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529223000,2023/5/29-22:30:0,1.6853994E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529230000,2023/5/29-23:0:0,1.6854012E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529233000,2023/5/29-23:30:0,1.685403E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530000000,2023/5/30-0:0:0,1.6854048E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530003000,2023/5/30-0:30:0,1.6854066E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530010000,2023/5/30-1:0:0,1.6854084E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530013000,2023/5/30-1:30:0,1.6854102E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530020000,2023/5/30-2:0:0,1.685412E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530023000,2023/5/30-2:30:0,1.6854138E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530030000,2023/5/30-3:0:0,1.6854156E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530033000,2023/5/30-3:30:0,1.6854174E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530040000,2023/5/30-4:0:0,1.6854192E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530043000,2023/5/30-4:30:0,1.685421E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530050000,2023/5/30-5:0:0,1.6854228E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530053000,2023/5/30-5:30:0,1.6854246E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530060000,2023/5/30-6:0:0,1.6854264E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530063000,2023/5/30-6:30:0,1.6854282E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530070000,2023/5/30-7:0:0,1.68543E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530073000,2023/5/30-7:30:0,1.6854318E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530080000,2023/5/30-8:0:0,1.6854336E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530083000,2023/5/30-8:30:0,1.6854354E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530090000,2023/5/30-9:0:0,1.6854372E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530093000,2023/5/30-9:30:0,1.685439E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530100000,2023/5/30-10:0:0,1.6854408E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530103000,2023/5/30-10:30:0,1.6854426E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530110000,2023/5/30-11:0:0,1.6854444E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530113000,2023/5/30-11:30:0,1.6854462E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530120000,2023/5/30-12:0:0,1.685448E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530123000,2023/5/30-12:30:0,1.6854498E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530130000,2023/5/30-13:0:0,1.6854516E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530133000,2023/5/30-13:30:0,1.6854534E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530140000,2023/5/30-14:0:0,1.6854552E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530143000,2023/5/30-14:30:0,1.685457E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530150000,2023/5/30-15:0:0,1.6854588E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530153000,2023/5/30-15:30:0,1.6854606E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530160000,2023/5/30-16:0:0,1.6854624E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530163000,2023/5/30-16:30:0,1.6854642E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530170000,2023/5/30-17:0:0,1.685466E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530173000,2023/5/30-17:30:0,1.6854678E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530180000,2023/5/30-18:0:0,1.6854696E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530183000,2023/5/30-18:30:0,1.6854714E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530190000,2023/5/30-19:0:0,1.6854732E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530193000,2023/5/30-19:30:0,1.685475E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530200000,2023/5/30-20:0:0,1.6854768E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530203000,2023/5/30-20:30:0,1.6854786E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530210000,2023/5/30-21:0:0,1.6854804E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530213000,2023/5/30-21:30:0,1.6854822E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530220000,2023/5/30-22:0:0,1.685484E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530223000,2023/5/30-22:30:0,1.6854858E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530230000,2023/5/30-23:0:0,1.6854876E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530233000,2023/5/30-23:30:0,1.6854894E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531000000,2023/5/31-0:0:0,1.6854912E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531003000,2023/5/31-0:30:0,1.685493E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531010000,2023/5/31-1:0:0,1.6854948E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531013000,2023/5/31-1:30:0,1.6854966E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531020000,2023/5/31-2:0:0,1.6854984E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531023000,2023/5/31-2:30:0,1.6855002E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531030000,2023/5/31-3:0:0,1.685502E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531033000,2023/5/31-3:30:0,1.6855038E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531040000,2023/5/31-4:0:0,1.6855056E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531043000,2023/5/31-4:30:0,1.6855074E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531050000,2023/5/31-5:0:0,1.6855092E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531053000,2023/5/31-5:30:0,1.685511E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531060000,2023/5/31-6:0:0,1.6855128E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531063000,2023/5/31-6:30:0,1.6855146E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531070000,2023/5/31-7:0:0,1.6855164E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531073000,2023/5/31-7:30:0,1.6855182E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531080000,2023/5/31-8:0:0,1.68552E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531083000,2023/5/31-8:30:0,1.6855218E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531090000,2023/5/31-9:0:0,1.6855236E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531093000,2023/5/31-9:30:0,1.6855254E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531100000,2023/5/31-10:0:0,1.6855272E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531103000,2023/5/31-10:30:0,1.685529E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531110000,2023/5/31-11:0:0,1.6855308E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531113000,2023/5/31-11:30:0,1.6855326E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531120000,2023/5/31-12:0:0,1.6855344E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531123000,2023/5/31-12:30:0,1.6855362E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531130000,2023/5/31-13:0:0,1.685538E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531133000,2023/5/31-13:30:0,1.6855398E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531140000,2023/5/31-14:0:0,1.6855416E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531143000,2023/5/31-14:30:0,1.6855434E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531150000,2023/5/31-15:0:0,1.6855452E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531153000,2023/5/31-15:30:0,1.685547E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531160000,2023/5/31-16:0:0,1.6855488E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531163000,2023/5/31-16:30:0,1.6855506E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531170000,2023/5/31-17:0:0,1.6855524E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531173000,2023/5/31-17:30:0,1.6855542E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531180000,2023/5/31-18:0:0,1.685556E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531183000,2023/5/31-18:30:0,1.6855578E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531190000,2023/5/31-19:0:0,1.6855596E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531193000,2023/5/31-19:30:0,1.6855614E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531200000,2023/5/31-20:0:0,1.6855632E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531203000,2023/5/31-20:30:0,1.685565E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531210000,2023/5/31-21:0:0,1.6855668E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531213000,2023/5/31-21:30:0,1.6855686E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531220000,2023/5/31-22:0:0,1.6855704E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531223000,2023/5/31-22:30:0,1.6855722E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531230000,2023/5/31-23:0:0,1.685574E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531233000,2023/5/31-23:30:0,1.6855758E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230601000000,2023/6/1-0:0:0,1.6855776E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
